,id,url,repository_url,labels_url,user
10,1168619031,https://api.github.com/repos/pandas-dev/pandas/issues/46362,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46362/labels{/name},"{'login': 'idanhazan', 'id': 19217750, 'node_id': 'MDQ6VXNlcjE5MjE3NzUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/19217750?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/idanhazan', 'html_url': 'https://github.com/idanhazan', 'followers_url': 'https://api.github.com/users/idanhazan/followers', 'following_url': 'https://api.github.com/users/idanhazan/following{/other_user}', 'gists_url': 'https://api.github.com/users/idanhazan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/idanhazan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/idanhazan/subscriptions', 'organizations_url': 'https://api.github.com/users/idanhazan/orgs', 'repos_url': 'https://api.github.com/users/idanhazan/repos', 'events_url': 'https://api.github.com/users/idanhazan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/idanhazan/received_events', 'type': 'User', 'site_admin': False}"
11,1168510691,https://api.github.com/repos/pandas-dev/pandas/issues/46361,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46361/labels{/name},"{'login': 'smarie', 'id': 3236794, 'node_id': 'MDQ6VXNlcjMyMzY3OTQ=', 'avatar_url': 'https://avatars.githubusercontent.com/u/3236794?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/smarie', 'html_url': 'https://github.com/smarie', 'followers_url': 'https://api.github.com/users/smarie/followers', 'following_url': 'https://api.github.com/users/smarie/following{/other_user}', 'gists_url': 'https://api.github.com/users/smarie/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/smarie/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/smarie/subscriptions', 'organizations_url': 'https://api.github.com/users/smarie/orgs', 'repos_url': 'https://api.github.com/users/smarie/repos', 'events_url': 'https://api.github.com/users/smarie/events{/privacy}', 'received_events_url': 'https://api.github.com/users/smarie/received_events', 'type': 'User', 'site_admin': False}"
12,1168242825,https://api.github.com/repos/pandas-dev/pandas/issues/46360,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46360/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
13,1168239506,https://api.github.com/repos/pandas-dev/pandas/issues/46359,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46359/labels{/name},"{'login': 'mkp-gebensleben', 'id': 66162599, 'node_id': 'MDQ6VXNlcjY2MTYyNTk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/66162599?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mkp-gebensleben', 'html_url': 'https://github.com/mkp-gebensleben', 'followers_url': 'https://api.github.com/users/mkp-gebensleben/followers', 'following_url': 'https://api.github.com/users/mkp-gebensleben/following{/other_user}', 'gists_url': 'https://api.github.com/users/mkp-gebensleben/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mkp-gebensleben/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mkp-gebensleben/subscriptions', 'organizations_url': 'https://api.github.com/users/mkp-gebensleben/orgs', 'repos_url': 'https://api.github.com/users/mkp-gebensleben/repos', 'events_url': 'https://api.github.com/users/mkp-gebensleben/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mkp-gebensleben/received_events', 'type': 'User', 'site_admin': False}"
14,1167654488,https://api.github.com/repos/pandas-dev/pandas/issues/46358,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46358/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
15,1167647362,https://api.github.com/repos/pandas-dev/pandas/issues/46357,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46357/labels{/name},"{'login': 'LucasG0', 'id': 44552904, 'node_id': 'MDQ6VXNlcjQ0NTUyOTA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44552904?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/LucasG0', 'html_url': 'https://github.com/LucasG0', 'followers_url': 'https://api.github.com/users/LucasG0/followers', 'following_url': 'https://api.github.com/users/LucasG0/following{/other_user}', 'gists_url': 'https://api.github.com/users/LucasG0/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/LucasG0/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/LucasG0/subscriptions', 'organizations_url': 'https://api.github.com/users/LucasG0/orgs', 'repos_url': 'https://api.github.com/users/LucasG0/repos', 'events_url': 'https://api.github.com/users/LucasG0/events{/privacy}', 'received_events_url': 'https://api.github.com/users/LucasG0/received_events', 'type': 'User', 'site_admin': False}"
16,1167641459,https://api.github.com/repos/pandas-dev/pandas/issues/46356,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46356/labels{/name},"{'login': 'eric-zhu-uw', 'id': 19614993, 'node_id': 'MDQ6VXNlcjE5NjE0OTkz', 'avatar_url': 'https://avatars.githubusercontent.com/u/19614993?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/eric-zhu-uw', 'html_url': 'https://github.com/eric-zhu-uw', 'followers_url': 'https://api.github.com/users/eric-zhu-uw/followers', 'following_url': 'https://api.github.com/users/eric-zhu-uw/following{/other_user}', 'gists_url': 'https://api.github.com/users/eric-zhu-uw/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/eric-zhu-uw/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/eric-zhu-uw/subscriptions', 'organizations_url': 'https://api.github.com/users/eric-zhu-uw/orgs', 'repos_url': 'https://api.github.com/users/eric-zhu-uw/repos', 'events_url': 'https://api.github.com/users/eric-zhu-uw/events{/privacy}', 'received_events_url': 'https://api.github.com/users/eric-zhu-uw/received_events', 'type': 'User', 'site_admin': False}"
17,1167627284,https://api.github.com/repos/pandas-dev/pandas/issues/46355,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46355/labels{/name},"{'login': 'weikhor', 'id': 36619387, 'node_id': 'MDQ6VXNlcjM2NjE5Mzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/36619387?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/weikhor', 'html_url': 'https://github.com/weikhor', 'followers_url': 'https://api.github.com/users/weikhor/followers', 'following_url': 'https://api.github.com/users/weikhor/following{/other_user}', 'gists_url': 'https://api.github.com/users/weikhor/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/weikhor/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/weikhor/subscriptions', 'organizations_url': 'https://api.github.com/users/weikhor/orgs', 'repos_url': 'https://api.github.com/users/weikhor/repos', 'events_url': 'https://api.github.com/users/weikhor/events{/privacy}', 'received_events_url': 'https://api.github.com/users/weikhor/received_events', 'type': 'User', 'site_admin': False}"
18,1167596828,https://api.github.com/repos/pandas-dev/pandas/issues/46354,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46354/labels{/name},"{'login': 'simonjayhawkins', 'id': 13159005, 'node_id': 'MDQ6VXNlcjEzMTU5MDA1', 'avatar_url': 'https://avatars.githubusercontent.com/u/13159005?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/simonjayhawkins', 'html_url': 'https://github.com/simonjayhawkins', 'followers_url': 'https://api.github.com/users/simonjayhawkins/followers', 'following_url': 'https://api.github.com/users/simonjayhawkins/following{/other_user}', 'gists_url': 'https://api.github.com/users/simonjayhawkins/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/simonjayhawkins/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/simonjayhawkins/subscriptions', 'organizations_url': 'https://api.github.com/users/simonjayhawkins/orgs', 'repos_url': 'https://api.github.com/users/simonjayhawkins/repos', 'events_url': 'https://api.github.com/users/simonjayhawkins/events{/privacy}', 'received_events_url': 'https://api.github.com/users/simonjayhawkins/received_events', 'type': 'User', 'site_admin': False}"
19,1167498221,https://api.github.com/repos/pandas-dev/pandas/issues/46353,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46353/labels{/name},"{'login': 'mvashishtha', 'id': 10712109, 'node_id': 'MDQ6VXNlcjEwNzEyMTA5', 'avatar_url': 'https://avatars.githubusercontent.com/u/10712109?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mvashishtha', 'html_url': 'https://github.com/mvashishtha', 'followers_url': 'https://api.github.com/users/mvashishtha/followers', 'following_url': 'https://api.github.com/users/mvashishtha/following{/other_user}', 'gists_url': 'https://api.github.com/users/mvashishtha/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mvashishtha/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mvashishtha/subscriptions', 'organizations_url': 'https://api.github.com/users/mvashishtha/orgs', 'repos_url': 'https://api.github.com/users/mvashishtha/repos', 'events_url': 'https://api.github.com/users/mvashishtha/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mvashishtha/received_events', 'type': 'User', 'site_admin': False}"
20,1167470919,https://api.github.com/repos/pandas-dev/pandas/issues/46352,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46352/labels{/name},"{'login': 'scotscotmcc', 'id': 83373712, 'node_id': 'MDQ6VXNlcjgzMzczNzEy', 'avatar_url': 'https://avatars.githubusercontent.com/u/83373712?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/scotscotmcc', 'html_url': 'https://github.com/scotscotmcc', 'followers_url': 'https://api.github.com/users/scotscotmcc/followers', 'following_url': 'https://api.github.com/users/scotscotmcc/following{/other_user}', 'gists_url': 'https://api.github.com/users/scotscotmcc/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/scotscotmcc/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/scotscotmcc/subscriptions', 'organizations_url': 'https://api.github.com/users/scotscotmcc/orgs', 'repos_url': 'https://api.github.com/users/scotscotmcc/repos', 'events_url': 'https://api.github.com/users/scotscotmcc/events{/privacy}', 'received_events_url': 'https://api.github.com/users/scotscotmcc/received_events', 'type': 'User', 'site_admin': False}"
21,1167422549,https://api.github.com/repos/pandas-dev/pandas/issues/46351,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46351/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
22,1167422110,https://api.github.com/repos/pandas-dev/pandas/issues/46350,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46350/labels{/name},"{'login': 'mroeschke', 'id': 10647082, 'node_id': 'MDQ6VXNlcjEwNjQ3MDgy', 'avatar_url': 'https://avatars.githubusercontent.com/u/10647082?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mroeschke', 'html_url': 'https://github.com/mroeschke', 'followers_url': 'https://api.github.com/users/mroeschke/followers', 'following_url': 'https://api.github.com/users/mroeschke/following{/other_user}', 'gists_url': 'https://api.github.com/users/mroeschke/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mroeschke/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mroeschke/subscriptions', 'organizations_url': 'https://api.github.com/users/mroeschke/orgs', 'repos_url': 'https://api.github.com/users/mroeschke/repos', 'events_url': 'https://api.github.com/users/mroeschke/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mroeschke/received_events', 'type': 'User', 'site_admin': False}"
23,1167417912,https://api.github.com/repos/pandas-dev/pandas/issues/46349,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46349/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
24,1167412829,https://api.github.com/repos/pandas-dev/pandas/issues/46348,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46348/labels{/name},"{'login': 'ryansdowning', 'id': 20880292, 'node_id': 'MDQ6VXNlcjIwODgwMjky', 'avatar_url': 'https://avatars.githubusercontent.com/u/20880292?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ryansdowning', 'html_url': 'https://github.com/ryansdowning', 'followers_url': 'https://api.github.com/users/ryansdowning/followers', 'following_url': 'https://api.github.com/users/ryansdowning/following{/other_user}', 'gists_url': 'https://api.github.com/users/ryansdowning/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ryansdowning/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ryansdowning/subscriptions', 'organizations_url': 'https://api.github.com/users/ryansdowning/orgs', 'repos_url': 'https://api.github.com/users/ryansdowning/repos', 'events_url': 'https://api.github.com/users/ryansdowning/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ryansdowning/received_events', 'type': 'User', 'site_admin': False}"
